ym,y,event_type,speaker,indicator,layer,nrow,maturity,model,yhat
"(2020, 9)",0.0023471931048613115,press conference,,CPI,6,83,,y_probe,0.003961093304251778
"(2020, 9)",0.0023471931048613115,speech,Governor Lael Brainard,CPI,6,39,,y_probe,0.0029484976720348167
"(2020, 10)",0.0006224281815114807,speech,Vice Chair Richard H. Clarida,CPI,6,38,,y_bl,0.001556135012018386
"(2020, 10)",0.0006224281815114807,speech,Vice Chair Richard H. Clarida,CPI,6,38,,y_probe,0.0033983654926934867
"(2020, 11)",0.0014163085083369609,meeting minutes,,CPI,6,100,,y_bl,0.001797641974317598
"(2020, 11)",0.0014163085083369609,press conference,,CPI,6,36,,y_bl,0.001797641974317598
"(2020, 11)",0.0014163085083369609,meeting minutes,,CPI,6,100,,y_probe,0.002738629739778179
"(2020, 11)",0.0014163085083369609,press conference,,CPI,6,36,,y_probe,0.0032010014422656622
"(2020, 12)",0.0032281253800539034,meeting minutes,,CPI,6,106,,y_bl,0.002393730064681745
"(2020, 12)",0.0032281253800539034,press conference,,CPI,6,82,,y_bl,0.002393730064681745
"(2020, 12)",0.0032281253800539034,meeting minutes,,CPI,6,106,,y_probe,0.0028298250340355624
"(2020, 12)",0.0032281253800539034,press conference,,CPI,6,82,,y_probe,0.0038301205192413645
"(2021, 1)",0.0024285758952231618,meeting minutes,,CPI,6,117,,y_bl,0.002976385805934921
"(2021, 1)",0.0024285758952231618,press conference,,CPI,6,81,,y_bl,0.002976385805934921
"(2021, 1)",0.0024285758952231618,speech,Governor Lael Brainard,CPI,6,49,,y_bl,0.002976385805934921
"(2021, 1)",0.0024285758952231618,speech,Vice Chair Richard H. Clarida,CPI,6,22,,y_bl,0.002976385805934921
"(2021, 1)",0.0024285758952231618,meeting minutes,,CPI,6,117,,y_probe,0.002892929403442051
"(2021, 1)",0.0024285758952231618,press conference,,CPI,6,81,,y_probe,0.0037587151114544096
"(2021, 1)",0.0024285758952231618,speech,Governor Lael Brainard,CPI,6,49,,y_probe,0.003274615880813486
"(2021, 1)",0.0024285758952231618,speech,Vice Chair Richard H. Clarida,CPI,6,22,,y_probe,0.0035643819681651394
"(2021, 2)",0.004361185572352433,speech,Governor Lael Brainard,CPI,6,93,,y_bl,0.0026880748678483105
"(2021, 2)",0.004361185572352433,speech,Vice Chair Richard H. Clarida,CPI,6,93,,y_bl,0.0026880748678483105
"(2021, 2)",0.004361185572352433,speech,Governor Lael Brainard,CPI,6,93,,y_probe,0.0032537483362014685
"(2021, 2)",0.004361185572352433,speech,Vice Chair Richard H. Clarida,CPI,6,93,,y_probe,0.0032537483362014685
"(2021, 3)",0.006366723879964731,meeting minutes,,CPI,6,112,,y_bl,0.0032415531124072414
"(2021, 3)",0.006366723879964731,press conference,,CPI,6,93,,y_bl,0.0032415531124072414
"(2021, 3)",0.006366723879964731,speech,Governor Lael Brainard,CPI,6,39,,y_bl,0.0032415531124072414
"(2021, 3)",0.006366723879964731,speech,Vice Chair Richard H. Clarida,CPI,6,30,,y_bl,0.0032415531124072414
"(2021, 3)",0.006366723879964731,meeting minutes,,CPI,6,112,,y_probe,0.003253435938111821
"(2021, 3)",0.006366723879964731,press conference,,CPI,6,93,,y_probe,0.0038799070640566776
"(2021, 3)",0.006366723879964731,speech,Governor Lael Brainard,CPI,6,39,,y_probe,0.0035750275200471795
"(2021, 3)",0.006366723879964731,speech,Vice Chair Richard H. Clarida,CPI,6,30,,y_probe,0.004056175940738141
"(2021, 4)",0.006390182627229457,meeting minutes,,CPI,6,103,,y_bl,0.003384849790470989
"(2021, 4)",0.006390182627229457,press conference,,CPI,6,82,,y_bl,0.003384849790470989
"(2021, 4)",0.006390182627229457,meeting minutes,,CPI,6,103,,y_probe,0.003287143088856328
"(2021, 4)",0.006390182627229457,press conference,,CPI,6,82,,y_probe,0.004056995307008909
"(2021, 5)",0.006993897664870019,speech,Governor Christopher J. Waller,CPI,6,57,,y_bl,0.003814404169966435
"(2021, 5)",0.006993897664870019,speech,Governor Michelle W. Bowman,CPI,6,23,,y_bl,0.003814404169966435
"(2021, 5)",0.006993897664870019,speech,Vice Chair Richard H. Clarida,CPI,6,23,,y_bl,0.003814404169966435
"(2021, 5)",0.006993897664870019,speech,Vice Chair for Supervision Randal K. Quarles,CPI,6,61,,y_bl,0.003814404169966435
"(2021, 5)",0.006993897664870019,speech,Governor Christopher J. Waller,CPI,6,57,,y_probe,0.004124594787348465
"(2021, 5)",0.006993897664870019,speech,Governor Michelle W. Bowman,CPI,6,23,,y_probe,0.003718197756755194
"(2021, 5)",0.006993897664870019,speech,Vice Chair Richard H. Clarida,CPI,6,23,,y_probe,0.004005353387719491
"(2021, 5)",0.006993897664870019,speech,Vice Chair for Supervision Randal K. Quarles,CPI,6,61,,y_probe,0.0037652201340023362
"(2021, 6)",0.008733194357064988,meeting minutes,,CPI,6,121,,y_bl,0.003694672391069266
"(2021, 6)",0.008733194357064988,press conference,,CPI,6,111,,y_bl,0.003694672391069266
"(2021, 6)",0.008733194357064988,meeting minutes,,CPI,6,121,,y_probe,0.0034560752381722266
"(2021, 6)",0.008733194357064988,press conference,,CPI,6,111,,y_probe,0.0043300335581488636
"(2021, 7)",0.0045255527500582815,meeting minutes,,CPI,6,132,,y_bl,0.004111202856821844
"(2021, 7)",0.0045255527500582815,press conference,,CPI,6,104,,y_bl,0.004111202856821844
"(2021, 7)",0.0045255527500582815,meeting minutes,,CPI,6,132,,y_probe,0.0033426247772594744
"(2021, 7)",0.0045255527500582815,press conference,,CPI,6,104,,y_probe,0.004277532722599711
"(2021, 8)",0.003330426570305356,speech,Chair Jerome H. Powell,CPI,6,66,,y_bl,0.0027324235208882977
"(2021, 8)",0.003330426570305356,speech,Vice Chair Richard H. Clarida,CPI,6,27,,y_bl,0.0027324235208882977
"(2021, 8)",0.003330426570305356,speech,Chair Jerome H. Powell,CPI,6,66,,y_probe,0.003531722765163597
"(2021, 8)",0.003330426570305356,speech,Vice Chair Richard H. Clarida,CPI,6,27,,y_probe,0.003959629908643585
"(2021, 9)",0.004100088695547122,meeting minutes,,CPI,6,126,,y_bl,0.0028379640672507116
"(2021, 9)",0.004100088695547122,press conference,,CPI,6,58,,y_bl,0.0028379640672507116
"(2021, 9)",0.004100088695547122,meeting minutes,,CPI,6,126,,y_probe,0.003336291978608329
"(2021, 9)",0.004100088695547122,press conference,,CPI,6,58,,y_probe,0.004050048897992948
"(2021, 10)",0.008627441840170391,speech,Governor Christopher J. Waller,CPI,6,97,,y_bl,0.002522161214565239
"(2021, 10)",0.008627441840170391,speech,Governor Michelle W. Bowman,CPI,6,2,,y_bl,0.002522161214565239
"(2021, 10)",0.008627441840170391,speech,Governor Randal K. Quarles,CPI,6,77,,y_bl,0.002522161214565239
"(2021, 10)",0.008627441840170391,speech,Vice Chair Richard H. Clarida,CPI,6,17,,y_bl,0.002522161214565239
"(2021, 10)",0.008627441840170391,speech,Governor Christopher J. Waller,CPI,6,97,,y_probe,0.003954432584013284
"(2021, 10)",0.008627441840170391,speech,Governor Michelle W. Bowman,CPI,6,2,,y_probe,0.002820601047405866
"(2021, 10)",0.008627441840170391,speech,Governor Randal K. Quarles,CPI,6,77,,y_probe,0.004046349866456449
"(2021, 10)",0.008627441840170391,speech,Vice Chair Richard H. Clarida,CPI,6,17,,y_probe,0.003837428380413785
"(2021, 11)",0.006967966309792573,meeting minutes,,CPI,6,126,,y_bl,0.005156180117596662
"(2021, 11)",0.006967966309792573,press conference,,CPI,6,92,,y_bl,0.005156180117596662
"(2021, 11)",0.006967966309792573,speech,Vice Chair Richard H. Clarida,CPI,6,80,,y_bl,0.005156180117596662
"(2021, 11)",0.006967966309792573,meeting minutes,,CPI,6,126,,y_probe,0.003336291978608329
"(2021, 11)",0.006967966309792573,press conference,,CPI,6,92,,y_probe,0.004187640419243594
"(2021, 11)",0.006967966309792573,speech,Vice Chair Richard H. Clarida,CPI,6,80,,y_probe,0.003742320436391748
"(2021, 12)",0.00573527035265986,meeting minutes,,CPI,6,120,,y_bl,0.00373180377234782
"(2021, 12)",0.00573527035265986,press conference,,CPI,6,106,,y_bl,0.00373180377234782
"(2021, 12)",0.00573527035265986,meeting minutes,,CPI,6,120,,y_probe,0.003496018777478616
"(2021, 12)",0.00573527035265986,press conference,,CPI,6,106,,y_probe,0.004221383656538793
"(2022, 1)",0.006429952107361636,meeting minutes,,CPI,6,120,,y_bl,0.0035993650335281375
"(2022, 1)",0.006429952107361636,press conference,,CPI,6,103,,y_bl,0.0035993650335281375
"(2022, 1)",0.006429952107361636,meeting minutes,,CPI,6,120,,y_probe,0.003496018777478616
"(2022, 1)",0.006429952107361636,press conference,,CPI,6,103,,y_probe,0.004134333770200972
"(2022, 2)",0.007945423921135841,speech,Governor Christopher J. Waller,CPI,6,73,,y_bl,0.002936640500367719
"(2022, 2)",0.007945423921135841,speech,Governor Michelle W. Bowman,CPI,6,28,,y_bl,0.002936640500367719
"(2022, 2)",0.007945423921135841,speech,Governor Christopher J. Waller,CPI,6,73,,y_probe,0.004103183495377688
"(2022, 2)",0.007945423921135841,speech,Governor Michelle W. Bowman,CPI,6,28,,y_probe,0.004176652999464161
"(2022, 3)",0.012331198935925158,meeting minutes,,CPI,6,120,,y_bl,0.004332240925475007
"(2022, 3)",0.012331198935925158,press conference,,CPI,6,129,,y_bl,0.004332240925475007
"(2022, 3)",0.012331198935925158,speech,Chair Pro Tempore Jerome H. Powell,CPI,6,60,,y_bl,0.004332240925475007
"(2022, 3)",0.012331198935925158,meeting minutes,,CPI,6,120,,y_probe,0.003685290440714684
"(2022, 3)",0.012331198935925158,press conference,,CPI,6,129,,y_probe,0.004540005737152637
"(2022, 3)",0.012331198935925158,speech,Chair Pro Tempore Jerome H. Powell,CPI,6,60,,y_probe,0.0041323417545510955
"(2022, 4)",0.003313840821093983,speech,Governor Lael Brainard,CPI,6,80,,y_bl,0.005854011874016276
"(2022, 4)",0.003313840821093983,speech,Governor Lael Brainard,CPI,6,80,,y_probe,0.003354756249870345
"(2022, 5)",0.009690890252366913,meeting minutes,,CPI,6,110,,y_bl,0.0018666495779420254
"(2022, 5)",0.009690890252366913,press conference,,CPI,6,117,,y_bl,0.0018666495779420254
"(2022, 5)",0.009690890252366913,speech,Governor Christopher J. Waller,CPI,6,126,,y_bl,0.0018666495779420254
"(2022, 5)",0.009690890252366913,meeting minutes,,CPI,6,110,,y_probe,0.0036191048784546703
"(2022, 5)",0.009690890252366913,press conference,,CPI,6,117,,y_probe,0.004656563833701254
"(2022, 5)",0.009690890252366913,speech,Governor Christopher J. Waller,CPI,6,126,,y_probe,0.004302455112238806
"(2022, 6)",0.013135795095667646,meeting minutes,,CPI,6,137,,y_bl,0.005477922272559856
"(2022, 6)",0.013135795095667646,press conference,,CPI,6,136,,y_bl,0.005477922272559856
"(2022, 6)",0.013135795095667646,speech,Governor Christopher J. Waller,CPI,6,27,,y_bl,0.005477922272559856
"(2022, 6)",0.013135795095667646,speech,Governor Michelle W. Bowman,CPI,6,31,,y_bl,0.005477922272559856
"(2022, 6)",0.013135795095667646,meeting minutes,,CPI,6,137,,y_probe,0.003546502171324547
"(2022, 6)",0.013135795095667646,press conference,,CPI,6,136,,y_probe,0.004537175113278639
"(2022, 6)",0.013135795095667646,speech,Governor Christopher J. Waller,CPI,6,27,,y_probe,0.004089122170278224
"(2022, 6)",0.013135795095667646,speech,Governor Michelle W. Bowman,CPI,6,31,,y_probe,0.004144295570570398
"(2022, 7)",-0.00019302437077239887,meeting minutes,,CPI,6,155,,y_bl,0.004305395275388502
"(2022, 7)",-0.00019302437077239887,press conference,,CPI,6,112,,y_bl,0.004305395275388502
"(2022, 7)",-0.00019302437077239887,speech,Governor Christopher J. Waller,CPI,6,63,,y_bl,0.004305395275388502
"(2022, 7)",-0.00019302437077239887,meeting minutes,,CPI,6,155,,y_probe,0.003073075937557641
"(2022, 7)",-0.00019302437077239887,press conference,,CPI,6,112,,y_probe,0.00394243033796393
"(2022, 7)",-0.00019302437077239887,speech,Governor Christopher J. Waller,CPI,6,63,,y_probe,0.0035221516344118124
"(2022, 8)",0.0011812670715336537,speech,Chair Jerome H. Powell,CPI,6,48,,y_bl,0.0023620837332234885
"(2022, 8)",0.0011812670715336537,speech,Governor Michelle W. Bowman,CPI,6,41,,y_bl,0.0023620837332234885
"(2022, 8)",0.0011812670715336537,speech,Chair Jerome H. Powell,CPI,6,48,,y_probe,0.0038025982727985202
"(2022, 8)",0.0011812670715336537,speech,Governor Michelle W. Bowman,CPI,6,41,,y_probe,0.003660414459545155
"(2022, 9)",0.003852255258099291,meeting minutes,,CPI,6,142,,y_bl,0.002002184545402018
"(2022, 9)",0.003852255258099291,press conference,,CPI,6,116,,y_bl,0.002002184545402018
"(2022, 9)",0.003852255258099291,speech,Vice Chair Lael Brainard,CPI,6,73,,y_bl,0.002002184545402018
"(2022, 9)",0.003852255258099291,meeting minutes,,CPI,6,142,,y_probe,0.003349711593967594
"(2022, 9)",0.003852255258099291,press conference,,CPI,6,116,,y_probe,0.004144492524763123
"(2022, 9)",0.003852255258099291,speech,Vice Chair Lael Brainard,CPI,6,73,,y_probe,0.003317223966397827
"(2022, 10)",0.004374417514485529,speech,Governor Michelle W. Bowman,CPI,6,8,,y_bl,0.0016188908571688563
"(2022, 10)",0.004374417514485529,speech,Vice Chair Lael Brainard,CPI,6,35,,y_bl,0.0016188908571688563
"(2022, 10)",0.004374417514485529,speech,Governor Michelle W. Bowman,CPI,6,8,,y_probe,0.0035409807704848773
"(2022, 10)",0.004374417514485529,speech,Vice Chair Lael Brainard,CPI,6,35,,y_probe,0.003458321525400081
