indicator,maturity,layer,split,n_pc,variable,model,value,std
PPI,,16,test,128,mse,y_probe,0.00027362902971061955,6.57606082462271e-5
PPI,,16,test,128,rmse,y_bl,0.015016885514891509,0.0017229360808115259
PPI,,16,test,128,rmse,y_probe,0.016444903833787737,0.0019981765462831987
PPI,,16,test,,cor,y_bl,0.42949863546960304,0.04905578099274694
PPI,,16,test,,cor,y_probe,0.26768051961932093,0.1316952524393179
PPI,,16,test,,mse,y_bl,0.00022788165755820814,5.2068866354738726e-5
PPI,,16,test,,mse,y_probe,0.00027238501379915045,6.396405359029286e-5
PPI,,16,test,,rmse,y_bl,0.015016885514891509,0.0017229360808115259
PPI,,16,test,,rmse,y_probe,0.016411772851825955,0.0019489502492428654
PPI,,16,train,128,cor,y_bl,0.38580956903974295,0.0066503629394756335
PPI,,16,train,128,cor,y_probe,0.3195303335152578,0.017312656773810973
PPI,,16,train,128,mse,y_bl,0.00016022520636918553,4.565618080185256e-6
PPI,,16,train,128,mse,y_probe,0.00017929282354701962,5.187870754244807e-6
PPI,,16,train,128,rmse,y_bl,0.01265699024742677,0.0001795976257121848
PPI,,16,train,128,rmse,y_probe,0.013388916266119424,0.00019282364307288052
PPI,,16,train,,cor,y_bl,0.38580956903974295,0.0066503629394756335
PPI,,16,train,,cor,y_probe,0.606734541143749,0.008915277403788986
PPI,,16,train,,mse,y_bl,0.00016022520636918553,4.565618080185256e-6
PPI,,16,train,,mse,y_probe,0.0001608260752686787,3.6275836466855224e-6
PPI,,16,train,,rmse,y_bl,0.01265699024742677,0.0001795976257121848
PPI,,16,train,,rmse,y_probe,0.012681080706260233,0.0001425981679106416
PPI,,17,test,128,cor,y_bl,0.42949863546960304,0.04905578099274694
PPI,,17,test,128,cor,y_probe,0.1894226878962686,0.09408483209816501
PPI,,17,test,128,mse,y_bl,0.00022788165755820814,5.2068866354738726e-5
PPI,,17,test,128,mse,y_probe,0.00027546684983153005,6.602838798456865e-5
PPI,,17,test,128,rmse,y_bl,0.015016885514891509,0.0017229360808115259
PPI,,17,test,128,rmse,y_probe,0.01650074744830411,0.0019975558436547756
PPI,,17,test,,cor,y_bl,0.42949863546960304,0.04905578099274694
PPI,,17,test,,cor,y_probe,0.24910006136335872,0.10515759116600693
PPI,,17,test,,mse,y_bl,0.00022788165755820814,5.2068866354738726e-5
PPI,,17,test,,mse,y_probe,0.00027356107835098436,6.281705859182783e-5
PPI,,17,test,,rmse,y_bl,0.015016885514891509,0.0017229360808115259
PPI,,17,test,,rmse,y_probe,0.01645083983793975,0.0019140751609585415
PPI,,17,train,128,cor,y_bl,0.38580956903974295,0.0066503629394756335
PPI,,17,train,128,cor,y_probe,0.3407656100316646,0.01738846313177483
PPI,,17,train,128,mse,y_bl,0.00016022520636918553,4.565618080185256e-6
PPI,,17,train,128,mse,y_probe,0.00017875740532451135,4.985592238759399e-6
PPI,,17,train,128,rmse,y_bl,0.01265699024742677,0.0001795976257121848
PPI,,17,train,128,rmse,y_probe,0.013368987400854621,0.00018567848657609964
PPI,,17,train,,cor,y_bl,0.38580956903974295,0.0066503629394756335
PPI,,17,train,,cor,y_probe,0.6254083334284342,0.011800724054055443
PPI,,17,train,,mse,y_bl,0.00016022520636918553,4.565618080185256e-6
PPI,,17,train,,mse,y_probe,0.00015977281041732242,3.1884824545695146e-6
PPI,,17,train,,rmse,y_bl,0.01265699024742677,0.0001795976257121848
PPI,,17,train,,rmse,y_probe,0.01263962537137316,0.000125901194703937
PPI,,18,test,128,cor,y_bl,0.42949863546960304,0.04905578099274694
PPI,,18,test,128,cor,y_probe,0.21177954808488625,0.09741673461604032
PPI,,18,test,128,mse,y_bl,0.00022788165755820814,5.2068866354738726e-5
PPI,,18,test,128,mse,y_probe,0.0002728160494093905,6.547459345349857e-5
PPI,,18,test,128,rmse,y_bl,0.015016885514891509,0.0017229360808115259
PPI,,18,test,128,rmse,y_probe,0.016420733950612575,0.0019923434482381794
PPI,,18,test,,cor,y_bl,0.42949863546960304,0.04905578099274694
PPI,,18,test,,cor,y_probe,0.200192578656799,0.11476300491528596
PPI,,18,test,,mse,y_bl,0.00022788165755820814,5.2068866354738726e-5
PPI,,18,test,,mse,y_probe,0.00027377033585588363,6.24433918523707e-5
PPI,,18,test,,rmse,y_bl,0.015016885514891509,0.0017229360808115259
PPI,,18,test,,rmse,y_probe,0.016458421596860923,0.0019008861078013426
PPI,,18,train,128,cor,y_bl,0.38580956903974295,0.0066503629394756335
PPI,,18,train,128,cor,y_probe,0.35457587708721,0.014438366492001455
PPI,,18,train,128,mse,y_bl,0.00016022520636918553,4.565618080185256e-6
PPI,,18,train,128,mse,y_probe,0.0001785713652532547,4.942262893358143e-6
PPI,,18,train,128,rmse,y_bl,0.01265699024742677,0.0001795976257121848
PPI,,18,train,128,rmse,y_probe,0.01336204414011429,0.00018419300642276025
PPI,,18,train,,cor,y_bl,0.38580956903974295,0.0066503629394756335
PPI,,18,train,,cor,y_probe,0.6285400368865371,0.010586321368170068
PPI,,18,train,,mse,y_bl,0.00016022520636918553,4.565618080185256e-6
PPI,,18,train,,mse,y_probe,0.00015987804736552078,3.2732682298178373e-6
PPI,,18,train,,rmse,y_bl,0.01265699024742677,0.0001795976257121848
PPI,,18,train,,rmse,y_probe,0.012643760832183349,0.0001292255009035266
PPI,,19,test,128,cor,y_bl,0.42949863546960304,0.04905578099274694
PPI,,19,test,128,cor,y_probe,0.19661314890752415,0.14884916185878297
PPI,,19,test,128,mse,y_bl,0.00022788165755820814,5.2068866354738726e-5
PPI,,19,test,128,mse,y_probe,0.0002697913983033912,6.71398837622456e-5
PPI,,19,test,128,rmse,y_bl,0.015016885514891509,0.0017229360808115259
PPI,,19,test,128,rmse,y_probe,0.016322981003373507,0.0020468541310077575
PPI,,19,test,,cor,y_bl,0.42949863546960304,0.04905578099274694
PPI,,19,test,,cor,y_probe,0.22509351198458344,0.12385755649947915
PPI,,19,test,,mse,y_bl,0.00022788165755820814,5.2068866354738726e-5
PPI,,19,test,,mse,y_probe,0.00026998440175281057,6.32164860950929e-5
PPI,,19,test,,rmse,y_bl,0.015016885514891509,0.0017229360808115259
PPI,,19,test,,rmse,y_probe,0.016339859970283085,0.0019343532201846754
PPI,,19,train,128,cor,y_bl,0.38580956903974295,0.0066503629394756335
PPI,,19,train,128,cor,y_probe,0.34933158114840646,0.020236236599717135
PPI,,19,train,128,mse,y_bl,0.00016022520636918553,4.565618080185256e-6
PPI,,19,train,128,mse,y_probe,0.00017860172144826982,5.059084499154752e-6
PPI,,19,train,128,rmse,y_bl,0.01265699024742677,0.0001795976257121848
PPI,,19,train,128,rmse,y_probe,0.013363133111458989,0.00018839749765533372
PPI,,19,train,,cor,y_bl,0.38580956903974295,0.0066503629394756335
PPI,,19,train,,cor,y_probe,0.6425224135922768,0.012061054679712026
PPI,,19,train,,mse,y_bl,0.00016022520636918553,4.565618080185256e-6
PPI,,19,train,,mse,y_probe,0.00015978057343677958,3.309818930719784e-6
PPI,,19,train,,rmse,y_bl,0.01265699024742677,0.0001795976257121848
PPI,,19,train,,rmse,y_probe,0.012639893753192208,0.00013066820956245372
PPI,,20,test,128,cor,y_bl,0.42949863546960304,0.04905578099274694
PPI,,20,test,128,cor,y_probe,0.17914458611873857,0.1687927158406339
PPI,,20,test,128,mse,y_bl,0.00022788165755820814,5.2068866354738726e-5
PPI,,20,test,128,mse,y_probe,0.00027104579078034467,6.761754504281024e-5
PPI,,20,test,128,rmse,y_bl,0.015016885514891509,0.0017229360808115259
PPI,,20,test,128,rmse,y_probe,0.01636045267122645,0.002055899794768712
PPI,,20,test,,cor,y_bl,0.42949863546960304,0.04905578099274694
PPI,,20,test,,cor,y_probe,0.2444770148538336,0.13406927661907872
PPI,,20,test,,mse,y_bl,0.00022788165755820814,5.2068866354738726e-5
PPI,,20,test,,mse,y_probe,0.00026796543209237935,6.399114996411684e-5
PPI,,20,test,,rmse,y_bl,0.015016885514891509,0.0017229360808115259
PPI,,20,test,,rmse,y_probe,0.016275167754184715,0.001963525740067273
PPI,,20,train,128,cor,y_bl,0.38580956903974295,0.0066503629394756335
PPI,,20,train,128,cor,y_probe,0.3469115876963583,0.02239286738287514
PPI,,20,train,128,mse,y_bl,0.00016022520636918553,4.565618080185256e-6
PPI,,20,train,128,mse,y_probe,0.00017889228450547627,5.138229056753537e-6
PPI,,20,train,128,rmse,y_bl,0.01265699024742677,0.0001795976257121848
PPI,,20,train,128,rmse,y_probe,0.013373968961999804,0.0001911763222204767
PPI,,20,train,,cor,y_bl,0.38580956903974295,0.0066503629394756335
PPI,,20,train,,cor,y_probe,0.6405153503034386,0.012953118859347572
PPI,,20,train,,mse,y_bl,0.00016022520636918553,4.565618080185256e-6
PPI,,20,train,,mse,y_probe,0.00016008589896686522,3.3409727337039127e-6
PPI,,20,train,,rmse,y_bl,0.01265699024742677,0.0001795976257121848
PPI,,20,train,,rmse,y_probe,0.01265195712888087,0.0001317183350267279
PPI,,21,test,128,cor,y_bl,0.42949863546960304,0.04905578099274694
PPI,,21,test,128,cor,y_probe,0.19711877955610466,0.1694718073144197
PPI,,21,test,128,mse,y_bl,0.00022788165755820814,5.2068866354738726e-5
PPI,,21,test,128,mse,y_probe,0.0002703019773532037,6.743294148067059e-5
PPI,,21,test,128,rmse,y_bl,0.015016885514891509,0.0017229360808115259
PPI,,21,test,128,rmse,y_probe,0.016337983595574184,0.0020531285225091995
PPI,,21,test,,cor,y_bl,0.42949863546960304,0.04905578099274694
PPI,,21,test,,cor,y_probe,0.1911444913350047,0.12179660757724069
PPI,,21,test,,mse,y_bl,0.00022788165755820814,5.2068866354738726e-5
PPI,,21,test,,mse,y_probe,0.00027076078389888676,6.473013338078981e-5
PPI,,21,test,,rmse,y_bl,0.015016885514891509,0.0017229360808115259
PPI,,21,test,,rmse,y_probe,0.01635955735309245,0.0019766344849786724
PPI,,21,train,128,cor,y_bl,0.38580956903974295,0.0066503629394756335
PPI,,21,train,128,cor,y_probe,0.35516895476903226,0.02471519790281393
PPI,,21,train,128,mse,y_bl,0.00016022520636918553,4.565618080185256e-6
PPI,,21,train,128,mse,y_probe,0.00017877289100976207,5.09280843769691e-6
PPI,,21,train,128,rmse,y_bl,0.01265699024742677,0.0001795976257121848
PPI,,21,train,128,rmse,y_probe,0.013369523016399923,0.00018955646821843572
PPI,,21,train,,cor,y_bl,0.38580956903974295,0.0066503629394756335
PPI,,21,train,,cor,y_probe,0.625503581813867,0.01654020419859975
PPI,,21,train,,mse,y_bl,0.00016022520636918553,4.565618080185256e-6
PPI,,21,train,,mse,y_probe,0.000160847121246968,3.2854887171739956e-6
PPI,,21,train,,rmse,y_bl,0.01265699024742677,0.0001795976257121848
PPI,,21,train,,rmse,y_probe,0.012682024452252203,0.00012931086306471574
PPI,,22,test,128,cor,y_bl,0.42949863546960304,0.04905578099274694
PPI,,22,test,128,cor,y_probe,0.24739511675946577,0.15165499241971733
PPI,,22,test,128,mse,y_bl,0.00022788165755820814,5.2068866354738726e-5
PPI,,22,test,128,mse,y_probe,0.0002701032698106848,6.700288396527323e-5
PPI,,22,test,128,rmse,y_bl,0.015016885514891509,0.0017229360808115259
PPI,,22,test,128,rmse,y_probe,0.01633298178480074,0.0020423564294865205
PPI,,22,test,,cor,y_bl,0.42949863546960304,0.04905578099274694
PPI,,22,test,,cor,y_probe,0.23301068509174677,0.12388693142601385
PPI,,22,test,,mse,y_bl,0.00022788165755820814,5.2068866354738726e-5
PPI,,22,test,,mse,y_probe,0.0002691426504243054,6.450548115220543e-5
PPI,,22,test,,rmse,y_bl,0.015016885514891509,0.0017229360808115259
PPI,,22,test,,rmse,y_probe,0.016310206970420484,0.001974778154107553
PPI,,22,train,128,cor,y_bl,0.38580956903974295,0.0066503629394756335
PPI,,22,train,128,cor,y_probe,0.3678176462889383,0.026634733186024034
PPI,,22,train,128,mse,y_bl,0.00016022520636918553,4.565618080185256e-6
PPI,,22,train,128,mse,y_probe,0.00017814601786405438,5.027572205338274e-6
PPI,,22,train,128,rmse,y_bl,0.01265699024742677,0.0001795976257121848
PPI,,22,train,128,rmse,y_probe,0.013346081686276209,0.0001874882906248523
PPI,,22,train,,cor,y_bl,0.38580956903974295,0.0066503629394756335
PPI,,22,train,,cor,y_probe,0.6402526813599427,0.012968145038890336
PPI,,22,train,,mse,y_bl,0.00016022520636918553,4.565618080185256e-6
PPI,,22,train,,mse,y_probe,0.0001592232627562926,3.2876674383843676e-6
PPI,,22,train,,rmse,y_bl,0.01265699024742677,0.0001795976257121848
PPI,,22,train,,rmse,y_probe,0.012617833937496176,0.0001300455788480255
PPI,,23,test,128,cor,y_bl,0.42949863546960304,0.04905578099274694
PPI,,23,test,128,cor,y_probe,0.25118714628206223,0.18029808209335477
PPI,,23,test,128,mse,y_bl,0.00022788165755820814,5.2068866354738726e-5
PPI,,23,test,128,mse,y_probe,0.0002697564667914634,6.757816101385556e-5
PPI,,23,test,128,rmse,y_bl,0.015016885514891509,0.0017229360808115259
PPI,,23,test,128,rmse,y_probe,0.01632060018110272,0.002059877581330136
PPI,,23,test,,cor,y_bl,0.42949863546960304,0.04905578099274694
PPI,,23,test,,cor,y_probe,0.20583890630890483,0.15195340744207664
PPI,,23,test,,mse,y_bl,0.00022788165755820814,5.2068866354738726e-5
PPI,,23,test,,mse,y_probe,0.0002685736629249869,6.495148371483955e-5
PPI,,23,test,,rmse,y_bl,0.015016885514891509,0.0017229360808115259
PPI,,23,test,,rmse,y_probe,0.016291459879036886,0.0019880888859399202
PPI,,23,train,128,cor,y_bl,0.38580956903974295,0.0066503629394756335
PPI,,23,train,128,cor,y_probe,0.3601494973562584,0.03060610461401243
PPI,,23,train,128,mse,y_bl,0.00016022520636918553,4.565618080185256e-6
PPI,,23,train,128,mse,y_probe,0.0001786465507202766,5.147248492474754e-6
PPI,,23,train,128,rmse,y_bl,0.01265699024742677,0.0001795976257121848
PPI,,23,train,128,rmse,y_probe,0.013364773400615815,0.00019164638813651142
PPI,,23,train,,cor,y_bl,0.38580956903974295,0.0066503629394756335
PPI,,23,train,,cor,y_probe,0.6326711739992119,0.014937381808969924
PPI,,23,train,,mse,y_bl,0.00016022520636918553,4.565618080185256e-6
PPI,,23,train,,mse,y_probe,0.00016056597724032752,3.3508276675707133e-6
PPI,,23,train,,rmse,y_bl,0.01265699024742677,0.0001795976257121848
PPI,,23,train,,rmse,y_probe,0.012670913076602192,0.00013199926855426947
PPI,,24,test,128,cor,y_bl,0.42949863546960304,0.04905578099274694
PPI,,24,test,128,cor,y_probe,0.29052832345041324,0.17164491466207576
PPI,,24,test,128,mse,y_bl,0.00022788165755820814,5.2068866354738726e-5
PPI,,24,test,128,mse,y_probe,0.0002675954804334944,6.790239339798849e-5
PPI,,24,test,128,rmse,y_bl,0.015016885514891509,0.0017229360808115259
PPI,,24,test,128,rmse,y_probe,0.01625265299802802,0.0020756778890236253
PPI,,24,test,,cor,y_bl,0.42949863546960304,0.04905578099274694
PPI,,24,test,,cor,y_probe,0.21318827369360416,0.17019705401053567
PPI,,24,test,,mse,y_bl,0.00022788165755820814,5.2068866354738726e-5
PPI,,24,test,,mse,y_probe,0.00026788186614468774,6.539880950017846e-5
PPI,,24,test,,rmse,y_bl,0.015016885514891509,0.0017229360808115259
PPI,,24,test,,rmse,y_probe,0.016268436109392832,0.0020061943759551
PPI,,24,train,128,cor,y_bl,0.38580956903974295,0.0066503629394756335
PPI,,24,train,128,cor,y_probe,0.40003279938541725,0.0316375474309471
PPI,,24,train,128,mse,y_bl,0.00016022520636918553,4.565618080185256e-6
PPI,,24,train,128,mse,y_probe,0.00017801342307973176,5.152992181688233e-6
PPI,,24,train,128,rmse,y_bl,0.01265699024742677,0.0001795976257121848
PPI,,24,train,128,rmse,y_probe,0.013341059927128428,0.00019216887267364252
PPI,,24,train,,cor,y_bl,0.38580956903974295,0.0066503629394756335
PPI,,24,train,,cor,y_probe,0.6458656864741743,0.010924323545587408
PPI,,24,train,,mse,y_bl,0.00016022520636918553,4.565618080185256e-6
PPI,,24,train,,mse,y_probe,0.00016081369246274878,3.5026232320749854e-6
PPI,,24,train,,rmse,y_bl,0.01265699024742677,0.0001795976257121848
PPI,,24,train,,rmse,y_probe,0.012680634955277631,0.00013779329510129904
PPI,,25,test,128,cor,y_bl,0.42949863546960304,0.04905578099274694
PPI,,25,test,128,cor,y_probe,0.2768953005749205,0.18156799068321963
PPI,,25,test,128,mse,y_bl,0.00022788165755820814,5.2068866354738726e-5
PPI,,25,test,128,mse,y_probe,0.0002675736659633782,6.78679860300336e-5
PPI,,25,test,128,rmse,y_bl,0.015016885514891509,0.0017229360808115259
PPI,,25,test,128,rmse,y_probe,0.016252117988682202,0.002074345332065857
PPI,,25,test,,cor,y_bl,0.42949863546960304,0.04905578099274694
PPI,,25,test,,cor,y_probe,0.24384697531626562,0.16100329471118136
PPI,,25,test,,mse,y_bl,0.00022788165755820814,5.2068866354738726e-5
PPI,,25,test,,mse,y_probe,0.0002664762994033142,6.511339749047158e-5
PPI,,25,test,,rmse,y_bl,0.015016885514891509,0.0017229360808115259
PPI,,25,test,,rmse,y_probe,0.0162256510168155,0.0020014208964596173
PPI,,25,train,128,cor,y_bl,0.38580956903974295,0.0066503629394756335
PPI,,25,train,128,cor,y_probe,0.3882719292284559,0.03080653758022344
PPI,,25,train,128,mse,y_bl,0.00016022520636918553,4.565618080185256e-6
PPI,,25,train,128,mse,y_probe,0.00017887391177861799,5.19978027575759e-6
PPI,,25,train,128,rmse,y_bl,0.01265699024742677,0.0001795976257121848
PPI,,25,train,128,rmse,y_probe,0.013373255924537933,0.00019344816950876345
PPI,,25,train,,cor,y_bl,0.38580956903974295,0.0066503629394756335
PPI,,25,train,,cor,y_probe,0.6448880222291171,0.014905442170830492
PPI,,25,train,,mse,y_bl,0.00016022520636918553,4.565618080185256e-6
PPI,,25,train,,mse,y_probe,0.00016185324882526917,3.462770583930561e-6
PPI,,25,train,,rmse,y_bl,0.01265699024742677,0.0001795976257121848
PPI,,25,train,,rmse,y_probe,0.012721575981475547,0.0001358002798857546
CPI,,1,test,128,cor,y_bl,0.18078436900247988,0.051074342770635044
CPI,,1,test,128,cor,y_probe,0.32786823728792247,0.14815822036482348
CPI,,1,test,128,mse,y_bl,2.0688113153373616e-5,7.82274679127909e-6
CPI,,1,test,128,mse,y_probe,1.8764567563465557e-5,6.490625179388263e-6
CPI,,1,test,128,rmse,y_bl,0.0044876511323553156,0.0008284778720971319
CPI,,1,test,128,rmse,y_probe,0.004283976245761637,0.0007177352307916124
CPI,,1,test,,cor,y_bl,0.18078436900247988,0.051074342770635044
CPI,,1,test,,cor,y_probe,0.33006780761602783,0.12153283097556418
CPI,,1,test,,mse,y_bl,2.0688113153373616e-5,7.82274679127909e-6
CPI,,1,test,,mse,y_probe,1.8666227781512575e-5,6.09206947033022e-6
CPI,,1,test,,rmse,y_bl,0.0044876511323553156,0.0008284778720971319
CPI,,1,test,,rmse,y_probe,0.004277443292718057,0.0006798038863285179
CPI,,1,train,128,cor,y_bl,0.37985290255940474,0.012636327843945406
CPI,,1,train,128,cor,y_probe,0.34629259160734105,0.004247311059075369
CPI,,1,train,128,mse,y_bl,1.0613969347727288e-5,4.6411247446704393e-7
CPI,,1,train,128,mse,y_probe,1.2122866322367759e-5,3.862093673384744e-7
CPI,,1,train,128,rmse,y_bl,0.003257291211950479,7.091639688277462e-5
CPI,,1,train,128,rmse,y_probe,0.003481440184243766,5.523320899255394e-5
CPI,,1,train,,cor,y_bl,0.37985290255940474,0.012636327843945406
CPI,,1,train,,cor,y_probe,0.5756588250593412,0.004863465790537017
CPI,,1,train,,mse,y_bl,1.0613969347727288e-5,4.6411247446704393e-7
CPI,,1,train,,mse,y_probe,1.1548380636516178e-5,3.3154533433484037e-7
CPI,,1,train,,rmse,y_bl,0.003257291211950479,7.091639688277462e-5
CPI,,1,train,,rmse,y_probe,0.0033980126922223755,4.861044141721562e-5
CPI,,2,test,128,cor,y_bl,0.18078436900247988,0.051074342770635044
CPI,,2,test,128,cor,y_probe,0.3446950836658801,0.08982912046824848
CPI,,2,test,128,mse,y_bl,2.0688113153373616e-5,7.82274679127909e-6
CPI,,2,test,128,mse,y_probe,1.8967656103949412e-5,6.451140964554914e-6
CPI,,2,test,128,rmse,y_bl,0.0044876511323553156,0.0008284778720971319
CPI,,2,test,128,rmse,y_probe,0.004308559641452979,0.0007106070644104094
CPI,,2,test,,cor,y_bl,0.18078436900247988,0.051074342770635044
CPI,,2,test,,cor,y_probe,0.355610337618498,0.07972696869215423
CPI,,2,test,,mse,y_bl,2.0688113153373616e-5,7.82274679127909e-6
CPI,,2,test,,mse,y_probe,1.871015784443243e-5,5.880322742508478e-6
CPI,,2,test,,rmse,y_bl,0.0044876511323553156,0.0008284778720971319
CPI,,2,test,,rmse,y_probe,0.004285263695372675,0.0006582865120460058
CPI,,2,train,128,cor,y_bl,0.37985290255940474,0.012636327843945406
CPI,,2,train,128,cor,y_probe,0.32166088868476583,0.010433438079520907
CPI,,2,train,128,mse,y_bl,1.0613969347727288e-5,4.6411247446704393e-7
CPI,,2,train,128,mse,y_probe,1.211278276972215e-5,3.8629345378607276e-7
CPI,,2,train,128,rmse,y_bl,0.003257291211950479,7.091639688277462e-5
CPI,,2,train,128,rmse,y_probe,0.003479991389517463,5.5257336690111775e-5
CPI,,2,train,,cor,y_bl,0.37985290255940474,0.012636327843945406
CPI,,2,train,,cor,y_probe,0.6003127760631208,0.010608892032683658
CPI,,2,train,,mse,y_bl,1.0613969347727288e-5,4.6411247446704393e-7
CPI,,2,train,,mse,y_probe,1.1392370682966054e-5,2.9702688495371334e-7
CPI,,2,train,,rmse,y_bl,0.003257291211950479,7.091639688277462e-5
CPI,,2,train,,rmse,y_probe,0.0033750307815404593,4.384499145355642e-5
CPI,,3,test,128,cor,y_bl,0.18078436900247988,0.051074342770635044
CPI,,3,test,128,cor,y_probe,0.2862407515484703,0.15691276780550098
CPI,,3,test,128,mse,y_bl,2.0688113153373616e-5,7.82274679127909e-6
CPI,,3,test,128,mse,y_probe,1.8958369863087132e-5,6.507298262677329e-6
CPI,,3,test,128,rmse,y_bl,0.0044876511323553156,0.0008284778720971319
CPI,,3,test,128,rmse,y_probe,0.004306768671900411,0.0007159901097643546
